# Algorithms (runtime) (merging time)
#Algorithms	nr		cg		naive	sc		rt		nr-m	cg-m	naive-m		sc-m	rt-m
#s75		271,77	175,49	161,86	143,03	143,16	0		0		0,04		0,51	#0,05
#s150							0		0					
#s225		884,47	476,87	469,45	348,54	347,47	0		0		0,15		11,53	0,21
#s320		1105,16	650,91	638,63	437,07	435,11	0		0		0,27		33,78	0,37
#s480		1673,99	970,28	954,07	646,29	646,39	0		0		0,53		104,56	0,70
#s640		2241,81	1287,49	1265,25	862,25	858,27	0		0		0,89		310,73	1,10


# data.Category2.csv
# year   category   run   merge
"1";"s150";"551,11";"0"
"2";"s150";"328,81";"0"
"3";"s150";"321,84";"0,15"
"4";"s150";"233,43";"3,88"
"5";"s150";"230,92";"0,20"
