# alg   sample   run   merge
"1";"s10000";"11200,2856587921";"0"
"2";"s10000";"5873,7699499026";"0"
"3";"s10000";"5852,0236333936";"147,6952306374"
"4";"s10000";"0";"14400"
"5";"s10000";"3866,0996877337";"162,576181108"
