# alg   sample   run   merge
"1";"s2000";"2221,7906050521";"0"
"2";"s2000";"1181,9212883473";"0"
"3";"s2000";"1182,4604532194";"6,5778114399"
"4";"s2000";"0";"14400"
"5";"s2000";"790,7392014583";"8,8423039028"
