# alg   sample   run   merge
"1";"s8000";"8946,5783891166";"0"
"2";"s8000";"4694,0772096934";"0"
"3";"s8000";"4706,8015006756";"97,3012872561"
"4";"s8000";"0";"14400"
"5";"s8000";"3109,6513721425";"107,3656982025"
