# alg   sample   run   merge
"1";"s4000";"4456,0898351375";"0"
"2";"s4000";"2354,3173306204";"0"
"3";"s4000";"2368,0480626972";"25,1969716906"
"4";"s4000";"0";"14400"
"5";"s4000";"1563,5062405125";"29,1149030947"
