# alg   sample   run   merge
"1";"s6000";"6692,2581701129";"0"
"2";"s6000";"3524,736435029";"0"
"3";"s6000";"3524,8442680035";"55,7496477777"
"4";"s6000";"0";"14400"
"5";"s6000";"2345,0796391447";"63,1182343634"
